Y,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99,V100,V101,V102,V103,V104
710,Yes,-0.3777076,-0.602655319,-1.052050749,-1.706489943,-0.552922642,-0.373283422,-0.432677631,0.385223851,-0.601924446,0.087668423,0.32702828,0.291889189,0.154179429,-0.302126107,-0.441454116,0.205887721,-0.029316709,0.665273411,-0.534512006,0.766754268,0.616934836,1.187737709,0.473257397,1.09588264,0.660512881,-2.709081178,-0.27536297,-1.32595397,0.071873698,-0.934378067,-2.642000795,-0.231676101,-0.631996645,-2.438155878,-0.790283601,1.235642811,-0.285497677,1.342505713,-1.61680071,0.154450818,0.07338243,0.2542495,0.104121112,0.50070221,-0.10422029,-0.14382761,-0.337973,-0.517684314,0.815439829,0.189301785,0.844853946,-0.897900161,-1.112188971,-0.47086214,-1.548821487,-0.126773173,-0.513327291,1.503544016,0.144677184,0.507270023,0.509344001,1.491313676,-0.240629004,-0.593673868,-0.44578716,-1.577520257,-0.370932517,0.454970005,1.934215447,-1.774672288,0.43930819,1.506983548,0.808865492,0.438804986,0.450396951,-0.15636287,0.002569582,-1.582475699,0.441829803,-0.049213697,-0.983240172,-0.802189107,-0.003954,0.057533465,0.899791866,0.494155639,0.789846265,1.915720837,1.222178466,-0.812139127,-1.382306137,0.358908311,0.003279369,0.722285493,-0.176070592,-0.797758592,0.912613234,-1.877192604,2.837780521,-1.351650169,0.470763548,-0.112863604,-2.22804311
350,Yes,-0.580880527,-0.540234434,-0.485169035,-1.050082673,-0.549417791,-0.442252024,0.101747224,-0.384360136,-0.299087518,-0.650806073,-0.652874245,-1.066588799,-0.45213394,0.666256094,-0.215668539,1.311972298,0.242821004,1.357440462,-1.263674002,-0.831909835,1.224276793,-1.138034887,0.682746021,0.33070178,0.252364232,-1.128529646,-1.898691546,1.652064101,0.63690478,0.968892606,-1.626328389,-0.978805539,-0.667239826,-0.519093107,1.108815663,0.436369385,0.180730093,1.287187244,1.013246982,0.437951916,-1.691780336,1.067398849,2.051265771,1.980005264,-0.273239229,1.720159663,1.549011946,-1.809276639,0.229356395,0.538254515,0.191962142,0.145435323,0.105279355,1.789512116,-0.363821078,0.053827833,-0.585673264,-0.5039582,0.141134829,-0.10296101,-0.329508261,1.111210214,-0.292970049,0.149461092,0.443117459,-0.078744335,-0.133491325,-0.706268226,0.635779166,1.731699521,1.914746648,-1.316790191,0.297033026,-2.130149877,1.643982151,-0.472906662,-0.492935835,-1.634730347,-0.50707563,-0.403480792,-0.655175213,-0.625807403,0.72808363,0.762447704,1.327416987,-1.42651648,1.042421485,0.407040373,-0.111948051,0.376643215,-0.993381295,0.128979312,1.066491826,0.250591239,-0.70012704,-0.285391185,1.793610223,-0.490048732,0.157297622,-1.509137378,-0.401630693,0.006717705,1.368400419
1114,Yes,-0.093347098,-0.369115111,-0.031663663,-0.090718201,-0.461796523,-0.404811926,0.741814201,0.061524425,-0.601924446,-0.207721375,0.755735634,0.631508687,-0.275292541,0.26276351,-0.048866811,0.380532654,0.42372826,0.11591376,-0.494101831,0.069108607,1.253744271,-0.021954961,0.187018878,0.253856128,-1.072002544,0.561257479,-0.555898406,-0.435263437,-2.137235256,-1.905487773,-2.13243807,-0.397764093,1.684410826,0.26620988,0.88491659,0.563068985,-2.042617706,-0.710880522,-0.017320616,-2.127996666,1.759812207,-1.909183938,-0.131293411,2.490181885,0.748950481,-0.293453278,0.242036578,0.688066648,-0.11072536,-0.714165943,0.680913994,1.82463546,-0.586184435,-0.966737403,0.959082338,1.551892247,-0.188475336,-0.12942495,0.904914673,-2.173714159,0.07871293,-0.318000223,0.080194165,1.57023619,-0.1528893,-0.869652289,1.44101609,1.398360963,0.355835901,1.33444683,-1.027354074,0.288078284,-0.603646644,-0.169432657,0.418529123,0.239608662,-1.020064428,0.11789463,-0.518455751,1.109035753,-0.151436464,0.420598052,0.861170785,0.268134446,-0.677256288,-0.601509261,-0.503391093,0.712656043,-0.091983559,0.319645562,0.630259363,0.105232565,-1.927519895,-0.457975709,-0.664041908,0.942365094,0.104377398,0.351348659,-2.094397913,-0.98208498,-0.617194335,0.455088871,-1.481419105
2386,Yes,-0.018687167,-0.073154019,1.839045993,1.525053541,-0.203262239,-0.544062819,2.159904339,1.132923933,5.151977179,0.087668423,1.061955173,0.971128184,-0.502660054,1.311844228,1.264289848,1.54483221,-0.42543974,0.011670427,-0.152778602,-0.565020557,1.970317014,0.351659334,-0.242731354,-0.54882231,-0.437603701,0.727932744,2.430079132,-0.226201404,0.062642947,-1.358534384,0.49882503,0.59377179,0.535603424,-0.275503391,-1.764079953,0.337017762,-0.819168537,0.306150433,0.909576458,0.547484603,0.675197611,1.056032827,0.780800836,0.518965531,0.475165365,1.258087163,-0.227700086,2.121788263,0.968269239,-1.301878679,-0.052938267,0.091263513,1.105004278,2.428103016,1.197064199,0.201127628,0.659496102,-0.365967459,0.757684923,1.189663272,-0.176961818,0.870352656,-0.422869207,-0.746942617,-0.375883796,0.158017518,0.23231206,-0.425849854,1.774361987,0.121164401,-1.004360639,0.22070306,0.707023151,0.317359385,-1.160892634,-1.627145967,-0.840854649,1.722704554,0.311641025,-1.183379173,-0.611021865,-0.180550665,1.019852693,-0.507530004,0.797894631,0.307277946,0.956796212,0.551695016,-1.017528254,-0.590026505,-0.934331043,-0.375923522,0.984004759,0.234630332,-3.200107978,0.074340495,-0.42794815,-0.286041176,-0.560752252,0.797331642,0.977731008,0.559333974,0.744975238
6797,Yes,2.131763633,1.856512301,2.405927707,1.525053541,1.795327355,1.28656095,1.816381014,2.648384343,-0.601924446,-0.503111174,0.87822345,1.242823781,-1.588971507,-0.544221657,2.215117151,0.322317676,-1.046576798,0.765059983,-0.974622674,-0.544299675,0.221765551,-1.153863768,0.638446355,0.677232636,1.751295542,-0.208366607,-0.603286188,0.525465238,-0.61878741,-0.021169539,-0.285383306,-1.105996519,-0.898814958,-0.798832681,0.291447488,-1.386281146,0.364782094,0.77779169,0.224442187,0.119510881,-0.327205781,1.106661555,-0.744921366,-1.793036955,-2.724294225,0.540710433,-0.801171842,1.260039188,1.830105303,-2.27790495,-0.543633401,1.873096765,-0.578801059,1.045777588,1.184740486,0.605429581,-0.884331067,-0.293102109,-0.130943324,0.123887088,-0.395668912,1.528300381,-1.382164946,-0.869539228,-1.984569803,0.414278299,1.212602084,2.062925831,1.359418443,0.231099139,-0.130712346,0.399583919,0.061386277,-1.099169801,-0.280490339,1.600137773,0.124140732,1.463046375,-0.551558249,1.874513079,0.129852733,-1.207967278,-0.759056611,-1.664614495,-0.184152918,-0.463217014,0.247489789,0.784006453,0.795244758,0.55853613,0.131480769,-1.620363745,0.224987713,-0.561780753,-0.573446443,-0.705663653,1.544587524,-0.738993872,1.437971625,1.319828222,-1.490704587,0.268030854,0.649225897
2548,No,1.008600846,1.743508975,-0.031663663,-0.141211068,2.101692544,4.938612675,-0.890791588,-0.348798791,1.869224884,2.588143064,1.000711265,0.903204284,-0.325818655,-1.109111275,-0.073762591,-1.656991568,-0.707898093,0.72610491,-0.135470083,0.623558264,0.782659801,-0.012322166,1.232066254,1.409213016,0.902761269,0.860925016,-0.222324651,0.37595639,1.37770545,-0.976810058,-0.079101902,0.612971494,-1.232860601,0.717663943,-0.469849983,-1.335481629,-1.051585841,-0.132786605,0.88431682,-0.522996118,-0.022551322,-0.010427425,2.448025355,-0.649367241,-1.320907337,-0.790959055,-0.030156275,0.435701019,0.662384529,1.307940161,-0.357233823,0.059269013,-1.154199597,0.401627595,0.307919434,-0.600476148,-2.185406113,0.126506178,0.072687192,-1.192544017,-0.241897142,0.26177744,0.676818268,-2.351734086,1.750746993,0.714043004,-1.37298651,0.407539009,-1.121173673,-0.257056255,-1.066041356,-3.014506679,-0.144183116,1.772132128,0.088519051,1.453215593,-0.970150507,0.22589252,-0.742972295,-0.245798649,0.102094275,0.853209962,-1.679882955,1.377899816,-0.082243593,-0.517138922,-2.235522176,-0.486638741,0.735416103,-1.45744288,-0.552790668,0.187354211,1.807307659,0.835066419,0.212836591,0.593875286,0.195047527,0.147249643,-1.173479989,-0.911272033,-0.105221205,-1.172461297,1.2307467
1856,Yes,0.054748831,0.028010863,-0.598545377,-0.545154004,-0.210890443,-0.092811104,0.39505947,1.625311792,2.729281758,-1.241585669,-0.591630337,-0.455273704,-0.527923111,0.827653127,-0.15572716,1.195542343,0.065804422,0.286427765,0.493726857,-0.794288904,-0.378927557,-1.889020979,0.434907449,1.083744018,-0.904135454,0.921799698,0.167839018,1.147202562,0.14517657,1.071224537,0.25478526,-0.090869502,-0.217969631,0.236743619,-1.692033871,-1.139592417,1.816613388,-0.737999137,0.100529341,0.842441138,-1.5190579,0.707897321,-0.55761718,-0.209513166,-0.375252695,0.093284946,-0.230330624,0.358986338,-1.379861095,-1.076582337,-0.295656921,-0.566221922,-1.137078052,1.176269831,-0.11554373,-1.063724358,0.466618559,0.494599704,-1.816288027,-0.385862475,-1.366850499,-0.00055672,-0.07032898,1.082276094,1.523613607,-0.140944239,-1.15945857,-0.138006561,0.628662122,-0.045078352,1.389375873,2.052629808,-0.936044247,0.694659721,-0.501994366,0.185362856,0.792034119,0.080825856,0.860753052,2.673305998,-1.613207316,1.364155953,-1.128423528,0.14081006,-0.199239135,0.833901446,-1.195969318,0.48407421,1.761390532,1.630701209,1.006204882,-0.12351723,0.746159487,1.845577169,-0.766621436,-0.668152125,-2.018381253,-1.583384548,-1.686997324,-0.057235322,0.819870838,-1.844677303,2.648914207
783,Yes,-0.252458426,-0.319608892,0.025024508,-0.040225334,-0.451694306,-0.450134151,0.934455719,-0.531164664,-0.601924446,-0.355416275,-0.897849876,0.088117491,0.583651399,1.553939778,-0.302612264,0.089457765,-0.580850247,-0.628923593,-2.007772175,-0.481911966,-1.003837929,0.196186636,-0.093539151,0.242301654,1.031158323,0.053377659,-0.31418911,-0.588313615,-0.31624335,0.460444147,1.317210196,-1.235605838,-0.760115786,-1.145068012,-0.831126835,2.416290242,0.3872301,-1.728522778,0.553678878,0.213228865,-1.311147166,-0.978245591,0.459688552,-0.226310848,0.224937523,0.847474233,0.173976092,0.558347701,-0.585742681,0.225747864,-1.318830533,-0.138751899,1.498799663,-0.348203111,-0.500981898,0.206903183,-1.581326278,-0.354104096,0.174136366,0.343284575,0.891084419,-1.387666453,0.495542387,0.770958488,-0.308020716,-0.226849292,-1.839519105,-0.807061618,1.745031116,1.182432458,-0.479790594,-0.821129952,1.484672389,-0.588906274,1.21189521,-0.232841444,-0.674471613,0.494388986,0.612560493,0.308796854,-0.811959908,-0.295562883,-1.20028287,-0.591763465,1.196540958,-0.06321696,2.329740637,-1.245555711,1.045169528,-1.466006765,0.150694795,-0.019168241,-0.432245646,-1.308546104,0.369937331,-0.000622096,-0.3424372,-1.04997345,-0.891187841,1.434922371,-1.026607773,1.269774923,0.110669131
4214,No,2.205199631,2.863856237,-0.088351835,0.161746134,3.087586441,0.564689575,-0.718532786,-1.033582646,0.548855879,1.055070012,0.510760003,0.563584787,1.291016996,-0.060030557,-0.237500223,-0.02697219,0.154575286,1.372474107,-0.800677494,-1.051346162,0.778329228,-0.486885748,-0.334743811,-0.680703403,0.476992172,1.034490238,0.753383776,-1.307236586,-0.623725312,-0.819475996,-0.948694469,0.461060523,1.503483604,-0.104381419,1.901303715,0.302159602,0.492080232,0.177246767,0.58588032,-0.733968943,-0.234719816,-1.845816828,0.454943212,0.053462399,-0.681710251,0.670722079,-3.502257966,-1.319583688,1.072637426,-0.294635497,0.115244578,-0.198103705,-1.185787066,-0.132971189,-1.290169369,-0.324037799,1.876949387,1.432168104,0.075154324,-0.381090307,-0.777118661,1.962908368,0.16042851,-0.891387625,-1.620832984,-0.951470512,0.467005192,0.76801829,-0.247154403,-0.263979227,1.705181137,-0.082787992,0.697202592,0.805486072,0.108279642,1.689095592,1.719045846,-1.028300896,-0.11103353,1.582587841,0.135074418,0.178614067,-0.871426051,-0.601432514,-0.334330104,1.491381793,1.20790452,0.177635351,0.434006929,0.821359031,2.187493636,-2.077530382,-0.809468928,-1.151124958,1.093761692,0.088293101,2.068932025,0.080996753,-1.830133093,0.644515348,0.236599889,-1.018909541,-0.626816554
872,Yes,-0.160663429,-0.165709124,-1.10873892,-1.353039875,-0.378917111,-0.310883257,0.918050118,0.832020241,-0.299087518,-0.798500972,-0.101679075,-0.387349805,-0.250029483,-0.060030557,-0.086401987,-0.143402146,1.113571735,0.607924643,-2.886465487,-0.607452698,0.15653489,-1.236182039,-0.467996567,0.149119533,-0.204096176,-0.93501039,1.186432245,0.23416056,0.026025557,1.242519592,-0.237577019,-1.698420476,0.123059851,0.40937148,-1.051474999,-0.851622858,-0.082650292,1.804485186,-1.133042996,-0.814397692,0.64924417,0.364993926,-1.057733669,0.570661747,0.164476078,-0.198794348,0.131416692,-1.020620764,2.183418009,0.45303551,0.76580476,-0.4809,0.356472919,-1.123358685,0.902272383,0.101077013,0.471185174,-0.815015456,-2.251148114,1.098329725,0.43969544,2.306408093,-1.195163444,0.239900682,-1.313995448,0.294332306,0.33625293,-1.437688011,-1.49007164,-0.143230575,0.209181607,1.418159094,1.991062341,-0.204187382,0.023701447,-0.430612879,0.798797246,-1.19119343,0.559747595,0.520343082,-0.652110804,-0.534359377,2.217798924,1.094015762,-0.408753922,0.020895012,-1.082444342,0.753967798,1.728482339,-1.153187744,-0.430982593,-0.324657615,-0.604649151,-0.361619049,-0.975882776,-0.122349546,-0.528289881,1.396966301,0.522137385,-1.206071776,-2.621806187,1.219595132,0.23036693
6764,No,2.928952186,1.144053236,-0.655233549,0.262731868,1.333511728,0.246777159,-0.967102485,-0.002303631,0.912260192,0.323980261,1.245686897,1.106975983,0.836281969,-0.544221657,-0.112063792,0.49696261,2.88733301,0.684474415,1.371430624,-0.143187082,0.797480211,-1.168180796,-0.426848702,-1.076206401,-1.042128491,-2.356756145,-1.319780768,0.489240287,-0.077599517,-1.048412198,-1.417355364,-0.018988577,0.220524701,0.708564137,-0.800876127,-0.500170562,0.092866073,0.033160195,-0.870020053,1.272314613,-0.084098795,-0.247027146,-1.089227954,0.053062371,1.389206243,-0.103231964,-0.650082799,1.853123646,0.664088628,-0.730125307,1.956022091,-0.013735418,1.738085017,-0.883328248,-2.520432209,1.547535694,1.416014469,-0.213090964,-1.047444017,-0.042816791,0.721570068,-0.386715707,0.136672943,0.804993316,-1.397616769,1.718965875,0.993482669,-0.001983055,-1.134118888,1.070308937,0.076780387,-1.198035822,0.143204255,-0.80389807,-0.17088432,0.071388435,0.31271559,-1.545988304,-0.000970342,-0.353105736,0.328530043,1.440618236,-0.724565361,-0.531428659,-0.476932089,-1.510294091,-0.142615104,1.318024173,-0.39805341,0.211319668,0.25186835,0.74766409,0.952158657,0.08503925,-1.561983943,1.908873136,0.066766673,0.645950028,-0.885832327,-0.13141107,-0.155174643,-0.364454654,0.261139211
1658,Yes,-0.376483667,-0.382029777,2.292551364,1.87850361,-0.436231729,-0.559827071,0.822599354,0.238419323,0.791125421,-0.33326204,0.510760003,1.106975983,-1.13423648,1.796035328,1.163557691,1.428402254,0.446863491,0.728932466,0.503475863,-1.218847595,-0.392876379,0.249510794,0.188628102,0.05557467,-0.448622858,1.274335429,-0.326661648,0.807715267,0.436117423,0.986554932,-0.622546711,-0.386487262,-0.494400437,-1.294331761,-0.383509537,0.12871067,0.792429948,0.672032192,0.342057795,1.48763329,-1.090607065,-0.601970256,-1.599058202,-0.244331483,1.100473376,-2.483024594,-1.048742957,-0.186924947,0.845687613,-0.051945498,0.578956492,1.300609997,1.770234135,0.271765461,0.456777288,-1.780941498,-0.220495482,-1.050889744,0.140621127,0.187506995,1.321870864,-0.171156543,1.457564908,-1.356491797,0.363046473,-0.386037574,-0.077000247,-1.177198223,0.620122072,0.980876935,0.115346636,0.759093763,1.782411767,-0.600976476,-0.098156535,1.758429051,0.42010684,-0.202343843,2.242086679,0.359738231,-0.632014995,-0.342882025,-1.035871325,-0.588368357,0.037354254,-0.622647535,0.888933232,-0.240257084,0.637382569,-0.77398038,-1.147640314,-0.889931014,1.602417146,1.139843692,-0.35870955,-0.548677252,-0.999155658,1.591937948,1.263343154,-2.36676121,0.121615454,-0.616915667,1.309744747
300,Yes,-0.662068103,-0.620951095,-1.50555612,-1.807475677,-0.654563314,-0.349637044,0.19620371,2.083961964,10.84531142,-1.06435179,-3.960045265,-1.474132196,-1.841602077,-1.512603858,0.644384918,-1.074841791,-0.332923351,-0.46573948,-0.349846511,-0.888357503,-0.213033196,-0.302208565,-1.066365474,0.432525616,-0.230500547,-0.130158892,0.437676272,-0.020644057,-0.120306176,-0.422147912,1.320003895,-0.914243597,-1.670471633,-0.722235078,1.715509023,0.814246153,1.034445016,1.026652271,-0.045540985,0.081158259,2.3278867,1.095533949,-2.072966121,0.143350475,0.999584308,-2.362761112,0.109716768,0.751903087,-1.550722124,-0.312581251,0.204346545,2.037423025,0.627297584,-0.571339267,-1.262464147,-0.380607963,-0.459279356,-1.594913772,0.629219257,1.516272894,-0.885951568,-0.759778711,-1.630312022,-0.69872066,1.387465519,-1.841695383,0.384808463,-0.107817431,-0.235498125,-0.551583006,-0.499803019,1.472698204,1.851895737,1.021448363,0.314927163,1.327160884,0.247092941,0.092178612,-0.179236022,1.082163409,2.193293792,-0.16745975,0.966720381,-0.343891384,-0.440015074,-0.363166301,-0.679427247,1.185681432,0.730263101,-1.349062927,1.299115081,0.356227668,-0.26107865,0.729814834,0.634509217,-0.383893328,0.631102878,-0.632715404,-0.916501201,-0.51182703,0.374617087,-0.568190943,-0.34597629
877,Yes,-0.225939872,-0.295932005,-0.201728178,-0.343182536,-0.317685307,-0.423203553,0.813153705,1.869682063,-0.141612316,-0.355416275,1.061955173,1.106975983,-1.210025651,-0.382824624,0.591912273,0.555177587,-0.530296455,-0.080499538,-1.089761454,1.164607783,-2.430594176,-0.206377947,0.121080802,1.039998974,0.246883327,-0.912001613,-0.576315937,1.998987278,-0.179943945,2.707046191,-0.023955627,-0.566784509,-0.395661557,-0.431144843,-0.534302339,-0.179709952,-1.26424826,2.05920036,-1.588647687,0.390631677,-1.890707186,2.258072747,0.364355821,-0.466312806,-0.196984736,0.895879125,-1.064953492,0.298322765,0.440888364,-0.179532819,-1.616622731,0.299173479,2.240628685,0.678491851,1.251597294,-1.354261924,-0.428190559,-0.662459414,-0.088547635,0.885118552,0.908790075,-1.702671703,0.919459874,1.320259601,1.382689098,0.692909221,-0.875230116,-0.693273522,0.276512749,-0.370435848,-0.866470996,0.492011438,1.292416168,-0.816502017,0.312569903,0.94779961,-0.245676583,-0.788877452,-1.260595342,0.860536295,0.55492186,0.750420693,1.091474322,0.131876124,0.97999541,-1.665664134,-0.499789151,0.905622958,-0.239045925,-0.201199905,-0.502477693,0.561074165,-0.104131068,-0.160272461,-0.57633887,-1.468684498,1.648713161,-0.68862044,-0.671831954,-0.373751081,1.176482424,1.291007457,-0.575963265
1884,Yes,0.262409513,-0.029028911,0.818658908,0.414210468,-0.029256708,-0.27541369,0.783325341,1.421062013,-0.026534283,-0.018671905,0.694491726,0.563584787,0.027864144,-1.028412758,0.386234827,1.079112387,1.326198083,-0.693927195,0.734381648,0.334277275,-1.143263862,1.557799068,-0.626584251,0.256015286,1.070768034,0.514194407,-0.808751294,1.559009471,0.027666121,-0.081394475,-0.613917543,-0.345914912,1.691098065,-0.900989204,-0.327036542,1.722405895,0.160925792,-0.230668517,0.362767765,1.118854608,0.178972712,-0.491902465,0.138577763,1.325555136,-0.833495952,0.699883028,-1.800122765,-0.299114929,0.576445841,-0.654408586,-0.184252797,-0.708440795,0.960795523,0.504424696,0.411108745,-2.288309052,-1.103315171,-1.35825965,-0.730475501,1.007167644,0.533222915,1.075736519,0.030808717,0.635949605,0.405198365,-0.866840504,0.010268106,0.8671,-2.027869947,1.38870533,0.77453017,0.270872931,1.935791466,0.515857968,-0.918294137,1.859827924,1.164843198,-0.088806802,1.018654811,-0.066298306,2.309261034,0.623037547,-1.098383365,0.274970749,-0.221979196,-0.365072074,-1.765260102,-0.713941327,-0.056667268,-0.180599181,0.934369281,1.052857685,-0.934421071,-0.072919215,0.898486664,1.148267039,-1.239139708,-0.086099814,-0.360157594,0.932939589,2.811785931,0.988278471,0.753692201
314,Yes,-0.59679166,-0.654313982,-0.655233549,-0.797618338,-0.602609056,-0.208415619,-0.128179748,-0.202906092,1.21509712,0.013820973,-0.836605968,-0.862817101,2.099434822,-0.947714241,-0.60078711,-1.016626813,-0.137929612,-0.611195363,-0.226106218,0.911479265,-1.076021545,-0.367142838,0.616883238,0.41065848,0.758482369,-1.377259941,-0.767553405,-0.369944283,0.302827288,-0.215833807,1.191192367,-0.316304085,0.033344769,-0.696365478,1.09005906,-1.04186861,0.140251108,-0.166316626,-1.6801405,-1.038823005,-0.789973236,-1.89243882,-1.159595206,-0.471930844,1.771787847,0.355708971,0.693650473,0.614732659,-0.717614622,-0.891981488,-0.324997283,-0.729857133,-0.606428675,-0.036584266,-1.364652573,-1.783825208,0.548006887,-1.589183705,-0.850600135,0.952888114,0.395608075,-0.029388758,2.173969232,2.245660747,-0.661219263,-1.12080534,0.477514034,-1.085236134,0.481983401,1.241165511,0.457639903,-2.050451946,-0.152962616,-0.629329427,-0.651254162,-0.995337974,0.42733648,-0.663646335,-0.255634032,0.428983905,-1.038563246,-0.021058688,1.747280991,1.144402617,0.614958348,-2.224023853,0.386207685,-1.264707763,-0.510943931,-1.9065121,0.631990376,0.183436401,-0.179874371,0.760877078,-1.310841616,-0.895468515,-0.34685567,0.149218809,-0.176417273,-1.352085665,-0.52781057,-0.146038014,0.767604513
